0.0    2.3722998915793793e-9
5.005005e-7    8.401829661044342e-7
1.001001e-6    2.603733334763057e-6
1.5015015e-6    5.81008062416577e-6
2.002002e-6    6.397487620940255e-6
2.5025024e-6    8.756986378588097e-6
3.003003e-6    8.044140657778886e-6
3.5035034e-6    8.173049808152719e-6
4.004004e-6    9.551069573017961e-6
4.5045044e-6    1.2873800465099986e-5
5.005005e-6    1.205905822429064e-5
5.5055057e-6    1.4004762689611743e-5
6.006006e-6    1.4257504663809522e-5
6.5065065e-6    1.5311782307297765e-5
7.007007e-6    1.6555265196057507e-5
7.5075077e-6    1.8465988123830477e-5
8.008008e-6    1.9986010291214713e-5
8.5085085e-6    2.1154814511300357e-5
9.009009e-6    2.214417736416164e-5
9.509509e-6    2.1781245047125007e-5
1.001001e-5    2.447901466366673e-5
1.0510511e-5    2.248634728208012e-5
1.1011011e-5    2.083736957410305e-5
1.1511512e-5    2.0246584851001598e-5
1.2012012e-5    1.876978721746694e-5
1.25125125e-5    1.8104734834937655e-5
1.3013013e-5    1.940056630059864e-5
1.3513513e-5    1.894831897496392e-5
1.4014014e-5    1.758007256240391e-5
1.4514514e-5    1.6965342662837667e-5
1.5015015e-5    1.8464661092494513e-5
1.5515516e-5    1.6961582252846004e-5
1.6016016e-5    1.7014214243673383e-5
1.6516517e-5    2.036602228867665e-5
1.7017017e-5    2.0187076606761897e-5
1.7517517e-5    2.1797765393903152e-5
1.8018018e-5    2.25772065025403e-5
1.8518518e-5    2.4972359580069544e-5
1.9019019e-5    2.596020196538092e-5
1.9519519e-5    2.4211828301280672e-5
2.002002e-5    2.3581443752033224e-5
2.052052e-5    2.482270106119137e-5
2.1021022e-5    2.3377209901263474e-5
2.1521522e-5    2.305999637525341e-5
2.2022023e-5    2.2622813530835875e-5
2.2522523e-5    2.5252705688161174e-5
2.3023023e-5    2.3197060974262943e-5
2.3523524e-5    2.150378784560178e-5
2.4024024e-5    1.9925614608632962e-5
2.4524525e-5    2.0736990442901376e-5
2.5025025e-5    2.043464956517203e-5
2.5525525e-5    2.1340287088391748e-5
2.6026026e-5    2.1568921139925767e-5
2.6526526e-5    2.43614276214751e-5
2.7027027e-5    2.2966779098965826e-5
2.7527527e-5    2.3044735331360863e-5
2.8028027e-5    2.5765142075657247e-5
2.8528528e-5    2.4225946720376677e-5
2.9029028e-5    2.405099013906874e-5
2.952953e-5    2.6996837578355323e-5
3.003003e-5    2.51232505312297e-5
3.053053e-5    2.5287718731933026e-5
3.103103e-5    2.955411081921463e-5
3.153153e-5    2.714844453710771e-5
3.2032032e-5    2.6313313230175257e-5
3.253253e-5    2.4819035564238245e-5
3.3033033e-5    2.3327709852770967e-5
3.3533535e-5    2.3051881560146696e-5
3.4034034e-5    2.334715668571013e-5
3.4534536e-5    2.5710973185207028e-5
3.5035035e-5    2.4790491130617706e-5
3.5535537e-5    2.6258083339726984e-5
3.6036035e-5    2.5177261864665883e-5
3.6536538e-5    2.6334012200726122e-5
3.7037036e-5    2.5715576962858935e-5
3.753754e-5    2.6545415830397707e-5
3.8038037e-5    2.5657157689230107e-5
3.853854e-5    2.517609946213876e-5
3.9039038e-5    2.573607063155639e-5
3.953954e-5    2.5596933868643345e-5
4.004004e-5    2.6162100370149036e-5
4.054054e-5    2.7194533852604607e-5
4.104104e-5    2.5988772302691e-5
4.154154e-5    2.5701227832751292e-5
4.2042044e-5    2.8070948965946274e-5
4.2542542e-5    2.5786076311340568e-5
4.3043045e-5    2.4073907426124518e-5
4.3543543e-5    2.2828467197528666e-5
4.4044045e-5    2.4338583014038315e-5
4.4544544e-5    2.4844412848700408e-5
4.5045046e-5    2.57003976013193e-5
4.5545545e-5    2.6257279570922842e-5
4.6046047e-5    2.779731580513422e-5
4.6546545e-5    2.553587100071122e-5
4.7047048e-5    2.354218783461066e-5
4.7547546e-5    2.2464240993429192e-5
4.804805e-5    2.202208775967496e-5
4.8548547e-5    2.3057260837003156e-5
4.904905e-5    2.33772080034659e-5
4.9549548e-5    2.7774373505368607e-5
5.005005e-5    2.551964191995037e-5
5.0550552e-5    2.4904838642170538e-5
5.105105e-5    2.7843115466911817e-5
5.1551553e-5    2.621927049223335e-5
5.205205e-5    2.5791804890438632e-5
