0.0    0.0
2.0e-5    -0.0
4.0e-5    -0.0
6.0e-5    -0.0
8.0e-5    -0.0
1.0e-4    -0.0
1.1111111e-4    0.6427876096865313
1.3111111e-4    0.6427876096865308
1.511111e-4    0.6427876096865305
1.7111111e-4    0.64278760968653
1.9111112e-4    0.6427876096865297
2.1111111e-4    0.6427876096865294
2.2222222e-4    0.0
2.4222222e-4    0.0
2.6222222e-4    0.0
2.8222223e-4    0.0
3.022222e-4    0.0
3.2222221e-4    0.0
3.3333333e-4    0.8660254037844475
3.5333334e-4    0.8660254037844548
3.7333334e-4    0.8660254037844479
3.9333332e-4    0.8660254037844552
4.1333333e-4    0.8660254037844485
4.3333333e-4    0.8660254037844416
4.4444445e-4    0.0
4.6444446e-4    0.0
4.8444443e-4    0.0
5.0444447e-4    0.0
5.2444445e-4    0.0
5.444444e-4    0.0
5.5555557e-4    -0.3420201433256589
5.7555555e-4    -0.34202014332561836
5.955556e-4    -0.34202014332563124
6.1555556e-4    -0.3420201433256442
6.3555554e-4    -0.34202014332560365
6.555556e-4    -0.34202014332561653
6.6666666e-4    -0.0
6.866667e-4    -0.0
7.066667e-4    -0.0
7.2666665e-4    -0.0
7.466667e-4    -0.0
7.6666666e-4    -0.0
7.7777775e-4    -0.9848077530122185
7.977778e-4    -0.9848077530122161
8.1777776e-4    -0.9848077530122137
8.377778e-4    -0.9848077530122212
8.577778e-4    -0.984807753012209
8.7777775e-4    -0.9848077530122165
8.888889e-4    -0.0
9.088889e-4    -0.0
9.288889e-4    -0.0
9.488889e-4    -0.0
9.6888887e-4    -0.0
9.888889e-4    -0.0
1.0e-3    -0.0
1.02e-3    -0.0
1.04e-3    -0.0
1.06e-3    -0.0
1.08e-3    -0.0
1.1e-3    -0.0
1.1111111e-3    0.6427876096865233
1.131111e-3    0.6427876096864903
1.1511111e-3    0.6427876096864572
1.1711111e-3    0.6427876096865113
1.1911112e-3    0.6427876096864782
1.2111111e-3    0.6427876096864452
1.2222222e-3    0.0
1.2422223e-3    0.0
1.2622222e-3    0.0
1.2822222e-3    0.0
1.3022223e-3    0.0
1.3222222e-3    0.0
1.3333333e-3    0.8660254037844739
1.3533334e-3    0.8660254037844954
1.3733334e-3    0.8660254037844602
1.3933333e-3    0.8660254037844817
1.4133333e-3    0.8660254037845033
1.4333334e-3    0.866025403784468
1.4444444e-3    0.0
1.4644444e-3    0.0
1.4844445e-3    0.0
1.5044444e-3    0.0
1.5244444e-3    0.0
1.5444445e-3    0.0
1.5555555e-3    -0.3420201433255558
1.5755555e-3    -0.3420201433255152
1.5955556e-3    -0.34202014332558156
1.6155556e-3    -0.34202014332554104
1.6355555e-3    -0.3420201433256074
1.6555556e-3    -0.34202014332556685
1.6666667e-3    -0.0
1.6866666e-3    -0.0
1.7066667e-3    -0.0
1.7266667e-3    -0.0
1.7466666e-3    -0.0
1.7666667e-3    -0.0
1.7777778e-3    -0.0
1.7977778e-3    -0.0
1.8177778e-3    -0.0
1.8377778e-3    -0.0
1.8577778e-3    -0.0
1.8777777e-3    -0.0
1.8888889e-3    -0.6427876096866014
1.9088889e-3    -0.6427876096866344
1.9288888e-3    -0.6427876096866675
1.9488889e-3    -0.6427876096867005
